Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,1017.15702,1080.60839,1144.53617,1221.46981,1328.03334,1463.54105,1616.48039,1781.08615,1971.86616,2188.88312,2422.62684,2638.81584,2838.15842,3049.47947,3360.14539,3728.12953,4143.56204,4616.29029,5145.00615,5741.08685,6402.92962,6824.34354,6552.71124,5891.50379,6329.06977,7038.00523,7788.29727,7944.59907,8047.91622,7629.56986,7797.25727,8239.63931,8340.53735,7862.04283,8395.13623,9639.65891,9885.14776,10408.4344,10582.7398,10155.4332,10229.0878,11000.8795,12145.3645,12768.9087,13726.0231,15690.7597,16762.5723,16034.1343,16197.7265,15841.1956,14556.5872,13257.2063,14392.2011,15899.4246,
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,115.53049,119.656326,124.734549,128.874165,139.518604,153.937283,171.054559,188.972037,202.937753,225.288235,257.647271,279.669734,326.720237,482.816252,533.088652,481.950394,525.433236,558.015016,648.490113,747.800949,812.964618,781.412574,725.645993,768.636365,749.63706,696.574807,744.908523,865.46857,984.993556,934.246495,826.317152,941.707722,1050.70717,1151.28388,1228.24344,998.229967,1071.04185,989.721551,733.47986,649.99472,635.957919,537.84746,506.33179,577.467922,620.596148,744.48649,1238.18283,1370.75342,1624.7932,1568.83193,1866.8689,2288.37591,2635.08736,2560.77459,2723.1753,2484.59634,2316.3948,2477.76531,2566.36834,2575.77274,2429.61135,2607.57862,3102.28969,2966.0683,3076.48786
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.20951,2235.54109,2459.02068,2497.13056,2874.83164,3700.95957,4163.51195,4137.00832,4533.53566,4415.50068,4520.641,5015.2379,5223.45179,5720.81366,6711.72715,8043.92332,9068.85528,11272.5294,14048.5605,11556.3027,12567.7318,13867.6669,13087.4209,13621.9024,14262.2842,12637.522,12464.0121,13913.3415,15658.2106,15874.5221,16150.9291,18635.5089,18891.2135,22145.2643,25022.6716
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,129.005586,130.672679,139.768555,157.696465,145.59704,156.444826,166.764583,154.6626,162.524404,178.072202,195.365515,188.130787,215.243005,258.030585,345.714959,382.695512,434.853243,466.350106,513.299137,614.154766,734.634223,980.433295,906.746228,731.7407,664.867096,670.270828,565.2799,591.77333,603.163162,593.585741,938.740683,517.018043,390.759411,395.920546,399.909917,570.678545,673.185662,719.30054,739.66454,447.728881,502.664868,464.899628,519.001666,548.715561,666.400957,808.604476,987.537136,1160.61925,1405.72482,1237.38461,1403.06257,1578.49828,1666.73416,1773.26342,1824.36491,1508.88772,1307.18884,1327.75746,1439.93371,1476.62187,1320.70911,1412.70909,1577.71627,1416.33353,1290.2
Puerto Rico (US),PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,717.514843,777.215027,854.744805,931.751666,1006.43445,1110.83269,1207.81182,1335.27411,1480.69318,1661.86689,1852.35467,2044.31991,2246.47671,2432.41422,2614.50094,2738.24315,2946.46195,3208.77136,3567.75263,4024.50942,4502.83843,4920.72294,5115.00851,5217.72273,5730.11701,6008.05449,6455.18446,6980.49014,7595.44466,8033.08944,8652.50749,9064.01852,9659.3389,10212.2768,10876.4188,11579.185,12173.1637,12817.645,14304.405,15220.9913,16192.127,18123.1987,18731.4594,19557.1202,20988.9923,21959.3227,22935.9412,23664.8823,24898.3346,25768.7259,26414.8811,27170.0767,27742.0245,28212.05,28576.0988,29242.0415,29978.0889,30328.4871,30679.9182,31830.5285,31427.1131,32619.0705,35353.6822,36948.4036,39285.0175
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,376.97643,400.223162,426.494336,452.280292,490.207386,544.71962,601.289222,676.38667,751.947086,832.130682,934.082156,1064.53771,1302.26627,1747.98904,2000.41825,2127.63751,2173.28393,2267.371,2457.31322,2755.62462,3368.36667,3245.97521,3079.94957,2735.49107,2522.74748,2705.193,3861.94843,4803.8661,5623.697,6056.38103,7884.61799,8958.98533,10810.5665,9534.65636,9977.31991,11781.3619,12185.0914,11575.5071,12199.2064,12475.2918,11526.3721,11734.765,12936.6928,15797.7821,18064.1581,18780.1275,19839.454,22811.0565,24949.0414,23151.2154,22551.9351,23246.5425,20593.4274,21676.486,22120.685,19215.7813,19980.2809,21442.3843,23541.1401,23343.3629,22299.4044,24711.451,24620.5196,27386.2921,28844.4979
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,153.375217,167.092827,182.805194,189.872423,196.973356,208.72958,213.947608,220.93091,226.801978,238.242208,248.996708,272.082441,307.630516,388.71226,507.87048,561.522396,615.82505,739.834494,882.931919,1148.89527,1456.84407,1792.61496,1679.81844,1709.80484,1319.23447,934.991982,1031.15624,1068.9538,1113.89407,1211.29634,1440.1583,1685.2689,1682.67445,1661.70955,1760.28807,1978.71514,2088.17109,2078.50841,1889.88456,1766.30657,1736.11729,1637.68615,1367.76507,1443.99885,1786.21534,1970.8717,2439.43125,3211.93622,4384.95469,3941.84815,4750.96274,5805.40155,5642.16992,6435.68343,6652.25479,5879.33792,5775.15963,6152.26712,6258.44992,5821.182,5365.47221,5976.9318,6205.62595,6299.99027,6416.09709
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.58154,1326.56286,1317.46675,1389.16497,1465.04606,1499.49218,1476.17185,1335.5532,1156.21747,1257.69857,1422.19089,1543.70141,1570.1044,1664.24572,2035.20234,2191.78179,2557.07562,2880.79844,3067.43873,3315.29754,3352.1126,3272.15432,3527.61382,3620.36049,3562.33094,3656.85827,3233.56864,3678.63566,3799.95527,3455.02853,2592.30591
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,358.687331,395.810013,460.183844,604.32091,804.436169,872.139832,854.424461,879.523806,986.175303,1162.21012,1299.84947,1314.59553,1265.72257,1185.33657,1219.06038,1145.73023,1222.70707,1173.8731,1188.98391,1219.29471,1343.2772,1404.20977,1519.64825,1573.63526,1818.22509,1948.76587,2061.83695,2037.02607,1729.2907,1858.84967,1688.38767,1639.28207,1697.33561,1999.39243,2272.93163,2494.53419,2589.15728,2822.03971,2991.32349,2670.8861,2903.69051,3341.48832,3494.91242,3586.99115,3847.92223,3721.79465,3853.81273,4096.99354,4245.78363,4170.32121,3666.08926,3649.53389,3888.62868,4153.19707,4399.41105
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,1371.05719,1443.4154,1543.41731,1641.65803,1773.20992,1907.23161,2064.75039,2185.52579,2348.85901,2563.375,2785.63011,3058.09032,3518.19875,4218.5875,4673.88002,5196.1682,5598.39924,6283.58927,7517.42162,8576.81405,9426.92177,9472.34357,9372.37245,9671.65672,10052.5795,10528.8014,12802.1851,14760.0594,16531.6705,17156.8218,19124.541,20028.0055,21339.1177,21354.9938,22742.6916,25095.5781,25075.6914,24454.2588,24436.9187,25546.7309,25863.3816,25491.5748,26456.9687,29517.9859,32633.36,34174.9576,35768.7939,38809.8692,40864.2427,38285.8385,39742.8121,42571.9229,42306.3882,42602.2416,43284.952,40767.6732,41511.1089,43134.0865,45528.3268,45864.9705,44887.3835,50022.0389,51102.3563,53961.3418,55865.7865
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,1838.57638,2171.35978,2150.61572,2440.83453,2206.35344,2228.19052,2516.98261,2678.18747,3425.44253,4273.16746,5149.93762,5302.06139,5573.60451,6848.951,8016.36524,8438.72682,7645.18391,7416.30737,7477.03465,7511.32179,8002.08427,11913.8268,14061.3874,13952.8383,13682.8413,16293.1823,16414.8133,17554.3738,16469.7752,16806.0592,18850.3149,18475.7253,16423.0214,16759.7142,16532.9022,14978.3241,14640.936,16004.0583,19582.8936,21764.2203,21984.1936,22330.8677,24888.1781,26592.0263,24434.2198,22494.8067,22831.5185,20846.5457,21955.6329,22258.6321,19166.9595,19690.0776,20826.9312,21925.616,21582.5892,19966.4839,21982.9039,20738.65,22774.1419,
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,2593.82296,2951.76941,3482.87784,4905.34265,13539.5588,13013.6838,15710.3208,16057.7253,16757.0982,21776.6382,28375.4853,29504.9404,24384.5939,19616.032,19272.2616,16815.042,13213.2094,13718.7912,14682.0218,15242.5069,16721.6208,15133.4969,16280.2939,14769.7193,14764.8771,15822.5091,17124.7921,20522.8013,17665.4408,20233.6847,27535.1829,25870.7992,27226.6594,31602.4709,41035.5008,53949.6764,62582.4453,65954.342,80781.4039,60785.7352,77387.3268,103261.507,108470.379,103697.008,95840.631,68985.2947,61253.6375,63279.8557,71039.8491,66841.3013,51683.5054,71751.8831,88701.4634,80195.8747,76275.9077
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.75874,1753.19286,1789.64456,1648.48523,1254.31244,1102.10378,1158.05633,1323.03238,1650.04922,1633.01064,1577.33656,1852.55497,1599.90623,1659.92905,1825.19299,2119.8551,2679.40626,3494.99056,4618.00351,5757.53127,8360.33776,10435.1561,8548.45434,8399.53742,9560.67553,8929.95366,9497.67412,10031.7711,8977.01748,9404.54006,10727.9822,12502.2624,12992.0326,13082.3007,14986.7855,15557.8826,18404.2731,20072.4079
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3778.01978,3429.6499,3494.06323,3490.45239,3098.80273,2930.67017,2662.104,2665.77979,2643.9292,2737.57202,1834.86182,1330.7572,1771.59412,2100.35254,2377.52954,2975.12305,4102.36475,5323.45508,6920.19971,9101.23926,11635.2842,8562.82422,10674.9902,14305.332,15401.8516,15941.4482,14055.4727,9277.71387,8663.1582,10658.9131,11211.8877,11447.7012,10108.3271,12425.0293,15619.6143,14159.3877,14889.0186
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,39.3740728,39.2689715,39.2338441,39.2771772,38.9824483,43.4679672,35.3602861,43.9610506,45.9934717,48.8699283,55.2419721,54.378076,58.3976955,66.9143872,68.9411499,124.109648,134.378431,152.744262,179.876528,213.765751,234.392851,254.569201,246.38555,250.568952,259.906685,271.578979,297.725982,319.643663,343.781326,334.741963,345.773495,253.966902,264.083915,247.023318,110.953668,227.971148,206.049114,238.749371,246.154673,264.743687,251.869264,237.308846,234.043017,249.012275,269.540446,324.016864,356.995023,426.234183,528.326392,564.039096,593.624928,651.133678,706.817269,704.924218,724.957526,733.99863,729.519134,758.300967,771.773511,810.051412,778.701499,829.544846,975.469324,1027.03447,999.654561
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,85.1907207,88.5374401,92.4759784,101.69973,113.953994,118.725583,93.5095091,100.490232,103.257624,111.460473,116.640108,121.457638,121.825771,142.634192,167.031857,172.084671,160.699674,181.897615,201.526092,220.868329,261.180796,267.207052,268.048426,281.591051,270.882249,290.836562,302.215568,330.263804,344.391407,338.645008,359.953973,303.818057,315.537131,302.994995,342.723112,370.570694,400.095114,415.002724,413.705058,437.936254,440.253668,446.418919,462.898836,532.661547,606.478042,686.338193,769.387768,967.697912,958.275511,1054.43556,1294.02742,1397.00682,1387.18206,1405.85696,1528.49038,1570.54142,1722.90703,1956.06708,1988.36633,2067.05976,1957.20344,2273.72056,2385.08342,2532.3756,2691.64556
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,717.796629,760.31174,812.926248,811.738275,840.480371,904.118334,960.744777,1031.6036,1275.70709,1312.73866,1509.43961,1929.3091,2474.38683,3640.08361,10503.4281,10265.6414,13312.512,14595.374,14914.1543,19611.5651,27205.6452,28703.3559,22454.4843,17809.5527,15541.1312,12745.4199,10078.2896,9385.9847,9165.49615,9413.58119,11054.7495,11847.17,11730.2688,10884.8608,10601.9197,10786.4009,11471.5046,11545.3456,9836.0573,10452.1899,11714.5624,10805.3113,10586.0543,11487.2204,13154.4979,15975.7474,17563.6145,18596.1503,22320.4889,17718.3912,22028.3901,27126.7499,28733.4376,27865.4656,27805.485,23256.155,22267.7217,23929.2907,29360.0659,29566.7934,24338.8307,31920.7654,38510.2276,36156.8483,35057.2252
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,99.7131195,105.313103,111.213455,109.939209,109.650078,110.889374,110.502571,116.241035,117.824936,125.984886,139.038483,146.93161,154.511581,184.5242,228.787323,269.652893,325.185608,392.399384,410.072083,408.899628,418.348785,483.802582,378.945374,346.221649,429.993378,326.402771,400.333557,471.157227,553.078613,814.267517,1257.1875,1617.55676,252.610092,312.693909,439.420807,462.585236,294.826965,373.09375,350.702881,324.659607,362.116882,451.293304,506.262634,580.320251,705.113342,905.54364,1132.47461,1444.37219,1527.5824,1178.2218,1305.63599,1332.65723,1019.22211,1138.62781,1275.43835,1292.37964,1033.21594,966.505676,731.027466,709.975281,577.795227,712.122009,1046.24084,797.283447,989.312866
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,300.425115,308.166384,307.092565,308.629849,317.850427,314.318146,314.534344,305.220481,311.196147,287.253149,290.486425,291.088357,341.835352,381.439007,417.4076,547.378149,540.594007,540.126849,589.134045,716.281437,771.53397,682.97207,651.937123,564.369336,536.231765,571.417166,783.940525,916.094841,880.487755,848.555548,957.314337,913.399576,951.20496,877.529003,583.782776,714.994396,723.46995,650.776321,684.588106,677.516339,603.233162,637.213531,669.430447,817.888034,918.10208,979.846102,1017.20197,1188.93878,1398.79218,1308.69404,1275.88357,1374.67592,1326.83799,1379.83197,1398.89138,1218.00614,1266.43957,1356.80518,1452.55613,1431.18129,1461.0872,1598.10677,1574.02811,1698.03387,1743.98888
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,428.056183,449.148137,472.08274,511.202235,485.530686,516.531929,566.803974,626.029438,708.601437,812.677487,925.797864,1071.41154,1264.37511,1685.4598,2341.70551,2489.91158,2758.94038,2846.33599,3193.90566,3900.53355,4928.13912,5596.58598,6077.63424,6633.23667,7228.31758,7001.76675,6799.93036,7539.0293,8914.44123,10394.539,11861.7562,14502.38,16136.2405,18290.1301,21552.41,24914.8507,26232.8661,26375.8654,21829.2738,21796.6374,23852.839,21699.7415,22159.8374,23730.384,27608.08,29961.3173,33768.4528,39432.886,40008.572,38926.8054,47236.6831,53891.457,55547.5553,56967.4258,57564.8023,55645.6069,57005.5887,61236.2513,66881.6067,65952.0379,61410.0793,80056.1288,90299.0695,85412.2303,90674.0666
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,153.450784,166.888038,165.857345,,277.113121,219.50286,291.252273,433.443903,371.718806,401.077417,434.409813,500.058223,657.85833,767.850616,785.830913,755.885653,686.26414,664.69644,586.022352,505.821807,514.669333,567.022936,538.101763,648.325213,665.833104,763.857969,828.869998,1078.04109,1220.17919,1289.33037,1292.23952,1091.89097,1133.62257,953.171901,911.791935,756.890296,895.989273,986.081904,1144.45759,1255.62589,1390.15697,1525.85092,1554.70724,1685.15499,1924.05277,2066.25352,2161.39574,2164.94424,2045.47889,2082.62989,2143.57465,2278.20634,2223.66503,2063.33102,1996.86977,2005.41399,2076.10769,2149.37957
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,142.020018,142.337868,146.386475,146.374146,153.445377,145.634853,149.377466,136.160321,126.359392,153.625505,160.228174,151.814001,165.312914,200.725792,222.204917,228.380239,196.383549,224.311183,305.439469,345.859321,336.322206,333.916351,379.966676,285.864363,305.570145,235.510529,131.473041,172.364215,268.16098,231.275623,154.794072,183.686515,163.197572,184.951609,218.507275,208.351997,224.258711,199.880001,156.518119,155.020833,143.743743,358.315716,388.995111,413.817607,417.749983,462.633324,580.26797,631.889926,705.359014,652.845807,685.039673,761.146366,937.504428,1117.47183,1117.75865,964.575981,844.416411,779.186008,845.91454,844.049555,845.982914,886.192939,860.774591,757.848681,873.388575
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,274.333279,282.446374,288.37428,290.09651,293.416581,308.798854,315.6654,328.509448,366.250659,413.403476,457.260871,552.994934,683.902586,711.852264,773.066953,787.149605,752.024013,735.360955,744.863912,763.168218,776.424284,755.425136,777.239402,806.392353,825.105233,892.182715,955.826897,1040.78164,1180.26854,1343.92906,1548.3763,1651.31017,1748.92112,1859.73086,1908.08045,1982.87094,2058.04459,2115.41187,2207.8309,2285.68907,2447.39141,2665.61807,2830.65694,2983.2483,2910.18652,3040.07301,3330.60049,3497.91257,3582.26694,3666.01249,3790.34089,3901.34015,4020.12671,4183.54621,4320.11672,3997.1928,4642.60743,5074.6021,5365.44491,5579.65969
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37852.9726,40126.9331,41931.7951,37600.7077,39035.1034,41790.8433,52529.9094,58232.0176,59877.8006,63270.7781,70124.4634,75902.1321,62428.9943,56543.1898,55601.393,47945.8992,50807.8289,51260.4938,43146.824,44359.4798,45192.028,47950.6881,46627.0122,44426.6463,54168.9828,54264.5705,,
"Somalia, Fed. Rep.",SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,62.7396279,64.9242576,67.170236,69.4922345,71.8899399,74.3548709,76.4837414,78.6738966,80.8438205,84.1406269,93.08285,90.4292309,113.692402,119.562133,137.891576,177.806143,199.583547,111.183132,117.255345,108.194948,101.499312,116.884527,129.01392,118.644341,122.493294,130.832876,131.41486,140.969852,145.341347,166.042337,145.603501,105.371327,109.20491,188.603159,210.79378,210.673255,237.241441,280.112724,363.200013,358.658781,386.119274,244.914843,229.598918,286.273025,375.410326,439.979908,457.996662,479.635628,507.037443,246.513252,219.202454,235.325946,350.261947,393.398704,429.431657,445.58308,460.928491,510.939952,509.525802,539.893932,518.184778,549.114743,573.128092,597.458855,636.983478
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349.40645,3053.90517,3573.5044,2775.47373,2768.91041,974.725469,1812.42088,2390.73459,3153.90113,3597.08798,3807.97417,4492.71367,6081.08766,7376.73518,6414.04485,5970.92661,7082.28617,6263.04086,7040.41812,6886.67809,5820.32156,5982.3703,6548.03654,7559.86166,7755.63299,8098.70956,9680.52798,10022.9689,12281.5058,13523.7247
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,166.386502,169.34034,178.967035,199.421725,192.639806,206.965603,218.701086,212.719953,221.78613,244.673516,266.247041,266.095786,292.31443,363.998292,450.95933,482.722889,507.569043,541.220445,588.952443,674.239883,821.444311,1082.58517,974.890314,845.130817,732.392041,674.673263,611.741944,666.961949,683.322325,675.904496,773.516085,806.110037,710.028996,702.484093,704.667118,876.232033,953.591975,978.629952,956.928687,661.576808,683.515513,637.230083,677.351823,832.670111,1009.77273,1168.39655,1340.6566,1506.87442,1656.33584,1531.05462,1772.02278,1940.73923,1951.1929,2014.04143,2035.87326,1747.88417,1536.05359,1630.62596,1708.80109,1705.21463,1544.44112,1700.422,1772.65535,1614.13903,1506.22854
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.21154,1323.22069,1498.27035,1448.98435,1109.2605,1650.18943,1242.7345,1080.14719,,,,,,,,,
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,158.088126,160.892201,169.684413,188.273584,182.644907,196.079709,207.114815,202.027517,210.544381,231.467668,251.6699,251.87026,276.30678,342.643406,422.618722,451.10462,474.437574,507.044017,551.546601,630.998868,767.099139,1006.17184,907.700994,791.194714,686.964175,637.116828,580.02303,630.962364,645.443167,638.626406,727.559411,757.8091,663.482334,652.610035,650.210421,805.622558,876.027926,897.849212,876.266283,609.183152,628.840267,586.573887,621.693593,761.960233,922.869892,1067.92061,1225.8319,1379.84672,1521.94071,1414.33126,1627.07497,1779.85473,1800.18917,1860.15512,1886.52399,1635.04423,1452.2742,1542.24465,1612.73553,1617.66888,1480.47864,1621.10097,1696.43999,1544.75911,1441.32038
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,462.407687,508.194666,580.57242,717.754836,1127.75046,1205.05578,1297.26877,1536.42408,1741.91887,2195.3313,3020.374,2957.44911,2958.17113,2769.62725,2762.72701,2686.70035,2482.87992,2812.46387,2931.99261,2919.81903,3319.45701,3408.2289,3598.35428,3456.59432,3660.45464,4164.78535,4299.2754,4464.71516,4488.03725,4723.52314,4843.33712,4837.13024,5129.72824,6055.63854,6950.24615,7767.22043,8636.71592,10035.9595,10960.8112,9289.98963,9773.34615,10864.4855,10805.9482,11103.7133,11381.9969,10408.6618,10444.2724,11271.793,12009.7862,11958.5107,10699.2912,12369.064,13598.1108,14222.966,15291.6958
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,479.373227,470.047211,511.225883,676.480649,682.841925,693.150688,585.225492,538.961154,586.866567,683.164279,828.688008,829.888819,783.429221,719.585066,735.133522,761.407991,1042.99511,1017.85414,846.60177,821.355129,970.059626,855.105076,740.471319,963.785699,989.500758,768.710751,987.048712,661.668233,513.56938,542.692548,529.089383,518.880501,568.102573,663.696212,726.560882,844.169182,861.970708,878.885792,1081.86846,1128.28046,1045.20958,1219.80189,1210.79265,1382.57578,1489.67633,1298.10947,1434.87018,1555.79478,1825.59972,1935.29318,2167.22002,2362.58827,2389.7373,2940.93353,3244.829
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,377.5794,394.807747,409.105638,424.025532,434.893752,481.71875,574.841077,644.042967,680.595348,707.674445,724.484902,767.990366,784.951675,857.690792,1041.08455,1190.01968,1301.86536,1665.94385,1927.90601,2072.28775,2117.87083,2367.76852,2429.92392,2332.6979,2260.63795,2255.97718,2271.04733,2469.06737,2886.4298,1328.57013,941.591736,1079.72521,968.895253,1022.44584,1433.54256,1609.82504,1962.88496,2067.59815,2428.58642,1898.18018,1988.22173,1714.64847,2202.34068,2516.10404,2887.77217,3453.42866,5002.65799,5530.17616,6576.08546,7129.57686,7943.60483,7949.88867,8851.24051,9043.19282,9108.18905,8813.61705,5644.20611,6049.52129,6665.7418,6629.66775,4755.39222,5029.84839,6084.43877,5494.07409,7430.70219
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.17517,2726.59305,2959.33645,3143.10143,3820.96428,4882.51158,5247.70081,5172.41757,5560.91618,5651.62328,5421.64484,5712.47803,6554.62808,8675.39634,10650.129,11641.541,13167.8955,16110.4817,18744.3192,16586.7528,16899.4487,18469.4354,17516.9691,18312.7805,18770.929,16442.0761,16636.0769,17645.5299,19573.3717,19406.059,19735.4858,22132.4483,21334.6011,24673.5483,26147.9028
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9925.14071,7229.3115,7151.15244,7254.58887,8243.89896,10738.0888,10796.7399,10436.7261,11131.5667,11401.4907,10135.7219,10375.6256,11639.1298,14711.6749,17103.8298,17969.7096,19563.0051,23725.1596,27461.9764,24501.7897,23329.8418,24940.6285,22442.1418,23236.9655,24013.0682,20697.2749,21447.8378,23303.0777,25888.0481,25814.1687,25392.0651,29187.3694,28373.8382,32610.1109,34089.3528
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2128.38884,2304.49789,2485.49415,2675.10362,2961.06283,3227.91678,3477.93731,3746.24787,3953.12834,4262.97496,4729.40501,5125.32917,6018.45963,7290.71402,8078.27877,10102.7549,10852.6438,11432.1527,12602.3664,14855.7663,17073.2407,15564.012,13719.2114,12590.0946,13080.1804,13647.2006,17955.1571,21761.2145,24499.4053,25625.3104,30549.6693,31777.0328,32753.8047,24390.1538,26045.8149,30254.2973,33022.5649,30324.4511,30605.6227,30969.1034,29632.7736,27259.4807,29957.9388,37292.4214,42758.2016,43378.6152,46531.6001,53568.5646,55817.4393,46707.8673,52542.8274,60379.7748,57749.8251,60844.2767,59583.714,51197.9529,51820.3972,53300.8587,54181.907,51773.0465,52653.7566,61174.968,55296.9371,55567.089,57723.2345
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,101.5728,121.795719,127.095766,146.391131,171.60841,180.977226,192.74454,182.77336,190.38659,245.233982,254.161125,301.119152,315.028466,463.251616,536.161004,567.884817,520.799626,562.711578,609.96065,713.953305,908.375602,925.368713,843.043007,842.750203,726.345119,509.885951,611.298158,764.752134,865.251544,831.84715,1277.69173,1273.01225,1361.81698,1397.26593,1461.364,1750.75401,1619.1912,1705.39875,1546.51519,1501.66427,1668.97491,1467.5389,1351.8655,2060.18418,2581.24173,2945.36395,3035.06156,3180.86121,2999.82817,3239.7578,3992.952,4312.34243,4347.99569,3951.12008,3771.90796,3420.75357,3239.80708,3853.99148,3973.46345,3913.12644,3454.78422,3966.29863,3889.65277,3741.69011,3936.10969
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25528.4126,26403.8144,27317.5179,28149.0998,28529.7325,37134.9124,37839.6284,37308.6148,34701.3058,31708.311,34861.4695,30150.8998,32548.4367,36476.6301,38077.5445,40027.9176
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,288.058144,270.279647,287.044774,308.195248,332.304986,328.484884,337.646229,333.233799,314.351071,314.179859,343.881188,401.608022,546.951095,648.531964,744.506898,806.232644,814.474774,1044.35311,1376.54651,2030.1359,2478.3647,2557.20666,2440.68417,2426.33461,2487.64499,2754.14571,3368.4741,3871.77852,4392.19865,4689.13451,5642.0729,5654.63976,6520.48951,6978.68075,6974.86771,7180.66833,7004.33604,7746.69851,8209.51444,8243.2361,8063.65501,8153.29864,8864.16919,9070.28461,10827.6716,11802.1118,12782.9939,12669.3027,11265.4376,9747.09181,10934.7949,12110.0937,12337.1555,14821.2921,15188.1902,15333.1052,16566.9946,17480.3652,18440.234,19141.5119,14041.4754,14982.9111,16836.6722,18262.7116,17858.8226
